,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
143,미화원,강구,소년,"""나? 너희들 같은 쓰레기 청소하는 미화원.""

사회의 쓰레기들을 청소하는 미화원 조직의 일원인 진성원.
솜방망이 같은 법으로는 온전히 처벌할 수 없는
악당들을 '처리'하는 그에게
유일한 희망은 하루빨리 목표를 달성하여
가석방을 받아 여동생과 함께 사는 것뿐이다.

미화원 조직을 관리하는 강 실장의 견제 속에서
조직의 정의를 자신의 정의로 동일시하며 악당들을 처단하지만
어느 날부터 모든 것이 어긋나기 시작하는데...


-------------------------------
*매주 화요일 00시 연재됩니다.*",https://page.kakao.com/home?seriesId=57227370,https://dn-img-page.kakao.com/download/resource?kid=cbjcPe/hy41LoNv8t/RBMzSuIEBM8FV8vDzdxj9k&filename=th2,카카오페이지,"['악당', '미화원', '조직', '목표', '희망']"
144,다이아몬드 에이스 완전판,Yuji Terajima,소년,"중학 전국대회를 노리고 있던 사와무라 에이준은 마지막 대회에서 자신의 폭투로 패하고 만다. 
동료들과 함께 고교에서의 복수를 다짐하던 중, 
명문 세이도 고교 야구부에서 스카우트 제의가 들어오는데….

[act2 독점선연재 중!!]

ⓒYuji Terajima/Kodansha Ltd.",https://page.kakao.com/home?seriesId=48675167,https://dn-img-page.kakao.com/download/resource?kid=chuHkJ/hyhBezjUjO/BtMqCU2h8PaBD0KOvAkW4k&filename=th2,카카오페이지,"['대회', '노리', '소년', '전국', '중학']"
145,달빛조각사,"이도경,김준형,박정열,김태형,신C,남희성",소년,"아르바이트를 전전하며 어렵게 살던 소년가장 이현, 그가 ‘위드’가 되어 가상현실게임 로열 로드 안으로 뛰어든다. 그가 게임을 하는 이유는 단 하나, 그건 바로 돈을 버는 것이었다.
NPC한테까지 아부하여 밥을 얻어먹고, 차라리 노가다는 쉬운 거라며 주야장천 수련에 몰두하여 능력치를 키우는 억척의 지존. 그런 그에게 게임 속 세상은 모조리 돈으로 연결되는 방법일 뿐.
그런데 정작 그런 그가 얻게 된 직업은 전혀 돈 안 될 것 같은 '조각사'였다.
한국 게임판타지 소설의 신화  『달빛조각사』  공식웹툰화!",https://page.kakao.com/home?seriesId=47196143,https://dn-img-page.kakao.com/download/resource?kid=WVu4n/hyATrN4GsP/PDyVRWqBes1wZfBN63iR3k&filename=th2,카카오페이지,"['게임', '조각', '노가다', '능력', '라며']"
146,먹을수록 강해짐,"기태온,또속은냉죽",소년,"사람은 누구나 자신만의 재능을 가지고 있다. 그리고 그가 가진 재능은 바로 '먹는 것'이었다. 세계 곳곳을 돌아다니던 한국 출신의 국제범죄자 킴. 각종 범죄를 저지르던 킴은 국제경찰에 붙잡혀 호송되던 중 알 수 없는 세계에 빨려 들어간다.
그 세계에는 몬스터라 불리는 존재들이 가득했고, 그곳에서 킴은 모든 것을 먹어 치우며 최강의 생물을 꿈꾸게 된다.
나는 무엇이든 먹어 치울 것이다. 설령 그것이 드래곤이라 해도, 마왕이라 해도, 신이라 해도!
그리고 나는... 먹을수록 강해진다. <먹을수록 강해짐>",https://page.kakao.com/home?seriesId=57117479,https://dn-img-page.kakao.com/download/resource?kid=LBhtn/hzp2fqdtFv/PmRlQ4FvGheKMVYx2kfADK&filename=th2,카카오페이지,"['세계', '국제', '곳곳', '범죄자', '범죄']"
147,전신귀환,소명태극,액션무협,"최강의 무혼을 지녀 전신(戰神)이라 불리던 그,
도운은 믿었던 이들에게 배신당하고
백년 후로 환생하게 된다.

비록 백년 후의 자신은
폐물 취급을 받던 몸이 됐지만,
내가 누구인가!

전신이라 불리던 사나이의
통쾌한 복수극이 시작된다.",https://page.kakao.com/home?seriesId=57564428,https://dn-img-page.kakao.com/download/resource?kid=nXRNQ/hy41GhtcAu/iWGcd5VyWcMgpCbVRD9g81&filename=th2,카카오페이지,"['전신', '백년', '무협', '무혼', '액션']"
148,천존! 도시에 재림하다,"구우,연만동만",소년,"허영심이 가득하고 악질 중의 악질이었던 인간쓰레기 강준우는 찢어지게 가난한 집안에서 태어나 가족들에게 항상 누만 끼치는 존재다. 
그러던 어느 날 강준우가 한 명문세가의 자제를 건드리는 바람에 그의 가족은 죽음이라는 비극을 맞이하게 됐고, 
강준우는 후회와 자책에 빠져 살아가게 된다.

5000년 뒤, 그는 수선계에서 유명한 ‘자미천존(紫微天尊)’으로 거듭나며, 신선이 될 수 있는 문턱에 이르게 된다. 
하지만 그는 지난 날의 모든 수행을 포기한 채, 5000년의 세월을 거슬러 20살이었던 그날로 타임슬립 한다. 
그렇게 지난날의 잘못을 뼈저리게 후회하고 뉘우치며, 전생의 여한을 풀기 위한 강준우의 ‘현대판 선인(仙人)’ 전설이 시작된다.",https://page.kakao.com/home?seriesId=54504623,https://dn-img-page.kakao.com/download/resource?kid=dSTE5M/hyATu4wDWO/pAhpK9VnlvQzMAvoMgWlE0&filename=th2,카카오페이지,"['준우', '후회', '가족', '수선', '거듭']"
149,인별당,"이지현,일차",로맨스,"한때 명문 초상화 화가 집안으로 이름을 날렸던 홍경은 남장을 한 채 호텔 벨보이나, 카페 알바를 하며 생계를 이어나가고 있었다. 그렇게 바쁜 생활을 유지하던 어느 날, 인별당이라는 사진관을 발견하고 그곳의 까다로운 사장 주헌과 독특한 만남으로 사진관에서 일하게 되지만 조선인이라는 이유만으로 주변의 방해가 이들을 골치 아프게 만든다!",https://page.kakao.com/home?seriesId=58078876,https://dn-img-page.kakao.com/download/resource?kid=ZVB6I/hzacdg2WIX/1Hene5s6LZawEpn8x7eL2K&filename=th2,카카오페이지,"['명문', '방해', '생활', '유지', '이름']"
150,키다리 회장님,최미애,로맨스,"투자금융 J&F 조이선 회장 비서실의 가장 말단 비서인 가영은 든든한 빽이 되어줄 집안도 없고, 이름도 낯선 대학을 졸업해 동료에게 온갖 부당한(?!) 구박을 받지만 항상 당당하고 활기차게 행동한다. 가영이 하루를 버틸 수 있는 것은 자신에게 위기가 닥칠 때마다 얼굴도, 이름도 모르는 자신만의 ‘키다리 아저씨’가 있기 때문이다. 그 어디에서도, 그 어떤 상황에서도 결코 기 죽지 않는 가영은 점차 비서실 선배의 대놓고 갈굼보다 차갑고 냉정한 젊은 회장이 자신에게 관심을 보이는 것이 꺼름칙하기만 한데…

[매월 격주 화요일 업데이트]",https://page.kakao.com/home?seriesId=49874664,https://dn-img-page.kakao.com/download/resource?kid=5mKhz/hyjaiHNhcG/JMkWnKMhAuWF9kIVzY97I0&filename=th2,카카오페이지,"['회장', '비서실', '영은', '이름', '온갖']"
151,리: 플레이어,LURENGAN,소년,"2030년 9월 1일, 가상 현실 게임 <원계>가 오픈한 뒤 36일이 지나고
현실과 <원계>의 세계가 융합되는 사건이 발생한다.

그로 인해, <원계> 고렙 유저들이 세계를 거의 정복하게 되고
게임을 하지 않은 자들은 도태되어 혼돈이 찾아오게 된다.

유해일은 유일하게 남은 여동생이 고렙 유저들에게
죽임당하게 되는 걸 지켜볼 수 밖에 없었고 자신 또한 그들의 희생자가 된다.

하지만, 그가 다시 눈을 떴을 때, 2030년 7월 27일, <원계> 런칭날에 깨어나게 되고
미래에 일어날 대격변을 대비하여 빠르게 레벨업을 하려고 하는데...",https://page.kakao.com/home?seriesId=58444049,https://dn-img-page.kakao.com/download/resource?kid=bWGAkV/hzhOkF1VQz/afDXRpjxtVAfg2mtkA5quK&filename=th2,카카오페이지,"['세계', '게임', '유저', '가상', '발생']"
152,로열 셰프 영애님,"앤트스튜디오,리샤",로판,"작은 기사 식당의 요리사였던 나는 황제도 두려워하는 권력가의 천덕꾸러기 막내딸이 되었다. 
여비를 모아서 도망치려고 했는데……. 

이상하다. 

""네게 미안하다고 하면 염치가 없는 건가.""
""그야 내가 네 오빠니까.""
""할애비와 산책해 주지 않는 거냐.""

다들 갑자기 왜 잘해 주는 거지? 

""너를 보는 놈들의 눈알을 죄 뽑아 버리고 싶은 건 왜일까요.""

도망치려는 나와 붙잡는 사람들.
요리만 했을 뿐인데 왜 이러는 거람…….

[그녀가 예뻐 죽는 가족들 / 도망치고 싶은 그녀 / 여주 한정 머슴들의 등장]",https://page.kakao.com/home?seriesId=55268483,https://dn-img-page.kakao.com/download/resource?kid=bioQFR/hzmU3eFMZ3/iYPuubo1lftseDM5UO3Pt0&filename=th2,카카오페이지,"['갑자기', '거지', '건가', '그야', '기사']"
153,황비님의 비밀수업,"한세람,톰",로판,"대학생 '이 사나'는 아르바이트를 마치고 집으로 가던 중 의문의 목소리를 듣고 의식을 잃는다.
이후 사나는 같은 이름의 '이사나 카스티아'의 몸에 빙의. 중세풍 이세계 감옥의 사형수로 깨어난다.
 
1시간 안에 탈출하지 못하면 마녀로 화형 당할 처지.
우여곡절 끝에 간수를 제압하고 높은 감옥 창문에서 뛰어 그대로 '황태자 루드비히'의 얼굴을 밟고 마는데..
 
'이 마녀를 황궁으로 데려가겠다.'
'난 마녀가 아니야!' 
하지만 사나가 위험할 때마다 펼쳐지는 우연 같은 마법들!
 
즉위 한 루드비히는 사나에게 힘을 빌려달라며 자신의 황비가 될 것을 제안한다.
 
황비가 되어 손쉽게 귀족세력을 물리치는 사나.
그러나 그들 사이로 본래 사나의 몸을 한 진짜 '이 사나'가 나타나고,
뒤바뀐 몸, 권력, 사랑을 건 두 여자의 태풍 같은 싸움이 시작된다.",https://page.kakao.com/home?seriesId=54065772,https://dn-img-page.kakao.com/download/resource?kid=hKOkA/hyZ8t1kdjQ/EkKUODiF8cb4uNk2hgaRe1&filename=th2,카카오페이지,"['사나', '감옥', '드비', '황비', '간수']"
154,전직 법사,"난(亂),산균자",소년,"평범하기 짝이 없던 김범. 어느 날 눈을 떠보니 세상은 마법으로 가득 차 있다. 그럼에도 변하지 않는 건, 사람들의 무시와 가난에 허덕이는 자신... 이곳에선 수련을 통해 마법사가 되어야 한다는데... 
김범은 과연 자신이 꿈꾸던 최고의 마법사로 거듭날 수 있을까?",https://page.kakao.com/home?seriesId=52199324,https://dn-img-page.kakao.com/download/resource?kid=glq0I/hyoXDZ7cGf/xx12cV6KKGuFKZIRk28TKK&filename=th2,카카오페이지,"['김범', '가난', '거듭', '마법사', '무시']"
155,라지에르의 서,"김준형,시루,공든탑",소년,"사상최초로 마계를 통일한 위대한 마왕 '엠빌던'.
제르에이라 왕국 유일의 후계자인 성격파탄자 라지에르에게 빙의되었다?!

역대 최강이라 불리는 113대 마왕 엠빌던은 어느 날 한 인간에게 소환된다.
하지만 소환자인 망나니 뚱보 왕자 '라지에르 루 제르에이라 로드윌'은 소환과 동시에 그대로 사망해 버렸고
결국 계약대행 의무에 의해 엠빌던은 라지에르의 몸에 강제로 빙의되고 마는데...


탐욕스러운 라지에르가 바란 소원은 두 가지.

첫째, 자신에게 그 누구보다 강한 힘을.
둘째, 제르에이라가 세상을 지배할 수 있도록 할 것.


마계로 돌아가기 위해 어쩔 수 없이 라지에르의 생전의 소원을 들어주기로 한 엠빌던.
라지에르가 되어 그 누구보다 강한 힘으로 제르에이라 왕국이 세상을 지배하게 되는 새로운 전설의 시작이......!


""살부터 빼야겠네.""

...일단 다이어트부터 시작이다.",https://page.kakao.com/home?seriesId=57419661,https://dn-img-page.kakao.com/download/resource?kid=ChGVa/hyZ8BFxzz3/4HNyQoabtKOQmTBoJUAkC0&filename=th2,카카오페이지,"['라지', '소환', '생전', '소원', '둘째']"
156,우아한 야만의 바다,"MINIM,틸다킴",로판,"후작가에서 귀하게 자란 장녀 이리나 노디악은
신분제가 흔들리기 시작하는 상황과 아버지의 사업 실패가 이어져
결국 집안이 망한 뒤 어릴적부터 알았던 일레노아의 집에 모든 권리가 넘어가게 되어
그의 집에 의탁하게 된다.

""제겐 당신에 대한 권리가 있습니다. 그러니 이 몸에 상처를 입지 마세요.""
""이게 어디서 물건 취급이야?""

그러나 하녀가 되어도 아카데미 시절에 미친 X이라고도 불리던 성격은 어디 안 간다고,
자기 주관이 뚜렷하고 어디서나 당당한 이리나는 꿋꿋하게 일레노아 앞에 서있는다.

""나는 보기보다 할 수 있는 게 많아. 하다못해 물건을 나를 수도 있어.""

그런 그녀를 완전히 소유하고 싶은 일레노아와
어려운 상황과 속에서도 꿋꿋하게 앞으로 나아가려는 이리나.
두 사람은 앞으로 어떤 항해를 하게 될까?",https://page.kakao.com/home?seriesId=57896220,https://dn-img-page.kakao.com/download/resource?kid=MIUyH/hzb7AgsQJc/4JOKHdb1zcdcvaIiR3a1a0&filename=th2,카카오페이지,"['상황', '리나', '노아', '장녀', '집안']"
157,익애 ~봉황애사~,"연서,김공작",로맨스,"딸을 낳아 바치는 것을 대가로 대대로 부귀영화를 이어온 최씨 가문. 인간인지 무엇인지 정체모를 사내와 터무니없는 약속을 한 최씨 일가는 여자아이가 태어나 사내와의 약속이 이루어지면 부귀영화를 잃을 것을 걱정해 딸을 낳는 것을 금기시한다. 그런 최씨 일가에서 유일한 여자아이로 태어난 지환은 여자라는 이유만으로 일가친척의 모진 구박을 받으며 살다 급기야 목숨의 위협을 느껴 집을 나온다. 약속을 기다리던 사내는 최씨 일가에 약속한 딸을 내 놓으라며 찾아가고, 지환은 할아버지의 장례식장에서 쓰러진 청년을 보고 이상한 이끌림을 느껴 도와주는데?!


과거의 인연을 다시 잇기 위해 움직이기 시작한 두 사람의 이야기, 사이다 여주가 활약하는 강렬한 동양 판타지!!

<마법수프> 김공작 작가의 동양풍 판타지 로맨스!",https://page.kakao.com/home?seriesId=53868644,https://dn-img-page.kakao.com/download/resource?kid=dmRX9/hyxJDjq0YJ/BHBick3Am0BnGydrt9Vu61&filename=th2,카카오페이지,"['약속', '사내', '로맨스', '일가', '지환']"
158,악녀를 죽여 줘,"해기,사월생",로판,"소설 속 악녀, 에리스 미제리안.
착하고 사랑스러운 주인공 헬레나를 질투해
음모를 꾸미다 사형당하는 후작가의 외동딸.

그녀에게 빙의한 '나'의 목표는 오직
이 세계를 탈출해서 집으로 돌아가는 것.
그것을 위해서라면 죽음도 불사하겠노라 각오했지만
'나'를 옭아맨 세계의 법칙은 끈질기기만 하다.

예전과는 달라진 에리스의 모습에
에리스를 증오하던 소설 속 세 남주,
황태자와 대신관, 용사마저 시선을 보내기 시작하는데….

""그렇다고 해도 나는 도저히
이 세계를 사랑할 수 없다.""

여기를 나갈 방법이 오직 죽음뿐이어도.
그걸 위해 마녀와 손을 잡는다고 해도.
나는 반드시 이 세계를 탈출하겠어!

운명을 거부하는 악녀 에리스의 이세계 탈출기!

**************************

[표지 및 타이틀 로고 디자인] 조정원

**************************

웹툰 [악녀를 죽여 줘]는 매주 화요일, 주1회 연재됩니다.",https://page.kakao.com/home?seriesId=56712146,https://dn-img-page.kakao.com/download/resource?kid=Obe1h/hzhOnQIOfh/SN959aRH0IZLaHw9AMNG5K&filename=th2,카카오페이지,"['세계', '에리스', '소설', '악녀', '죽음']"
159,악한 기사,"글가애,김랄라",로판,"니제르 디에스.

공작가의 장녀로 태어나 오직 왕비가 되기 위한 교육만을 받고 자랐다.
뛰어난 검술 실력을 지녔지만 검을 쥐는 것은 허락되지 않았다. 그럼에도 행복했다.
몬트 왕국의 왕비가 되어 사랑하는 왕과 맺어질 수 있었기에.
하지만 행복은 오래가지 않았다. 왕은 그녀를 배신하고 참수형을 내리고 만다. 

숨이 끊어진 후 니제르가 다시 눈을 뜬 곳은 성곽 밖 마녀 사냥터였다!
사람들은 그녀를 마녀라 부르며 죽이려 한다. 무슨 일이 벌어진 것인지 알 수 없었지만, 한 가지는 알 수 있었다.
이것은 하늘이 내려준 기회란 걸!

“살아서, 반드시 살아남아서 당신 앞에 나타나 내가 느낀 절망과 고통을 똑같이 느끼게 해 주겠어!”

왕을 향한 복수를 다짐하며, 필사적으로 도망쳐 니제르가 도착한 곳은 이웃 나라인 이그니스 제국이었다.
그리고 그곳에서 신비로운 하얀 늑대를 만나게 되는데……!

늑대의 정체는 바로 이그니스 제국의 황제인 녹스였던 것! 
첫눈에 니제르에게 반한 녹스는 정체를 숨긴 채 인간과 늑대를 넘나들며 그녀를 항상 곁에서 지켜준다.

한편, 이그니스 제국과 몬트 왕국의 전쟁이 머지않았음을 알게 된 니제르는 제국의 기사단에 입단하기로 하고……,
하지만 기사단엔 오직 남자들만 들어갈 수 있을 뿐인데! 

니제르, 남장 기사가 되기로 다짐하다?!

우글우글 멋진 남정네들 사이에서 참 우정(?)을 쌓아가는 그녀를 지켜보는 녹스의 조바심은 커져만 가고……! 
거기다 불쑥불쑥 등장하는 귀요미 동물들까지.

과연 니제르는 복수에 성공할 수 있을까?

♡대형견 순정남 황제와 악바리 기사의 로맨스♡",https://page.kakao.com/home?seriesId=54765284,https://dn-img-page.kakao.com/download/resource?kid=0DbEn/hyCvkMAvWN/BNHJo68pzq5LUjQIEIPyx1&filename=th2,카카오페이지,"['니제르', '제국', '다짐', '이그니스', '기사']"
160,트리거,불만있냥,액션무협,"불량하기로 유명한 대명 고등학교에 입학한 평범한 고등학생 남지일.
입학 첫날부터 일진들의 타깃이 되어 전교생이 다 아는 빵셔틀이 되고 만다.
고질적인 심장병을 앓고 있던 약한 몸으로 일진들에게 폭행과 괴롭힘을 당하며
괴로운 나날을 반복하던 중, 뜻밖의 변화를 겪고 인생의 전환점을 맞이하게 되는데...",https://page.kakao.com/home?seriesId=54240599,https://dn-img-page.kakao.com/download/resource?kid=nDNdP/hyQ9Sn3WGH/Q2WG65QvCe131J4GKAGkKk&filename=th2,카카오페이지,"['일진', '괴롭힘', '인생', '고등학생', '변화']"
161,빈껍데기 공작부인,"한진서,진세하",로판,"약혼자의 숨겨진 연인이
나의 사촌오빠라는 진실을 알던 날,
나는 비참하게 죽었다.


그리고, 기적처럼 찾아온 두 번째 스무 살 아침
나는 더 이상 사랑을 믿지 않기로 했다.


눈앞에 보이지 않는 감정보단
명확한 계약관계만을 원하게 되었다.



“아젠타인 공작님, 저와 결혼해 주시겠어요?”


사랑 없는 계약 결혼에 불과한데,
아젠타인, 이 남자를 지켜주고 싶어졌다.

<빈껍데기 공작부인>",https://page.kakao.com/home?seriesId=53939289,https://dn-img-page.kakao.com/download/resource?kid=bkBCMg/hzb7tardM2/WWtKg5YS2xCVyKwxvmquP1&filename=th2,카카오페이지,"['계약', '사랑', '남자', '불과', '결혼']"
162,남주의 엄마가 되어버렸다,"산호,걈미,엉쓰,고은채",로판,"남주 덕질 3년차.
아들 바보, 폭군 하데스 루버몬트 공작에게 딱 걸리고 말았다.
“줄기차게 따라다녀, 비싼 선물 공세에, 이제는 목숨 아까운 줄도 모르고 혈혈단신으로 북부까지 올라오다니…….”
“미안합니다. 할 말이 없네요.”
“그래, 내가 졌어. 도저히 모른 척할 수가 없는 정성이야.”
“……역시 제가 좀 그렇죠? 제가 생각하기에도 이만한 정성이 없어요.”
“좋다고 따라다니는 여자들은 꽤 됐지만, 영애만큼 집요한 사람은 본 적이 없어. 놀라울 정도야. 하지, 결혼. 빠른 시일 내에.”
“하아…….”
“…….”
“예, 받아들이겠습니다.”
“…….”
“아니, 예?! 뭐라고요?”

시방 이것이 뭔 소리라니?
잘못 들은 게 분명하겠지?
그러나 공작은, 멍해진 내 얼굴을 바라보며 피식 웃더니 제대로 확인 사살을 해줬다.

“해주겠다고, 결혼.”

이럴 수가.
남주 아빠의 자의식 과잉이 상당하다.

[책빙의(일까?^^)/ 착각계/ 내가 따라다닌 건 너 말고 네 아들!/ 성덕이 된 여주X자의식 과잉만 빼면 멋진 아버님/ 아들 귀여워!]",https://page.kakao.com/home?seriesId=56070306,https://dn-img-page.kakao.com/download/resource?kid=burMVJ/hzp2hAI2sr/79VNFfilzRsEKvaNsjEmr1&filename=th2,카카오페이지,"['아들', '과잉', '자의식', '공작', '수가']"
163,튜린의 릴리엔,"나겸,나유혜",로판,"""굶주린 짐승에게 먹이를 주실 땐, 이 정도는 각오하셨어야죠.""

원작 남주인공의 트라우마를 담당하는 나쁜 엄마가 되긴 싫었다.
평안한 인생 설계를 위해서 오빠와의 관계도 잘 다져놓고
남편이 흑화하지 않도록 충실히 의무를 다하기로 했을 뿐인데

""길들이셨으니 책임도 져 주세요.""

이야기의 최종 흑막이 될 남편이 미모를 무기삼아 밑도 끝도 없이
달콤하게 굴기 시작한다.
죄송하지만 우리, 비즈니스 관계가 최선 아니었나요?",https://page.kakao.com/home?seriesId=58167902,https://dn-img-page.kakao.com/download/resource?kid=bc7EsU/hzaccP4kAj/pnyQ4hyscSO1tT1BkxFVik&filename=th2,카카오페이지,"['남편', '비즈니스', '최선', '각오', '담당']"
164,던전 마제스티,"람다,오벨리스크 팩토리,박제후",소년,"별볼일 없는 알바생 오주윤. 
우연한 사건으로 죽을 뻔 하지만,
선량한 마음씨 덕분에 이세계에서 환생할 기회를 얻는다. 

하지만 다시 얻은 몸은 영웅도, 마법사도 아닌
최하위 능력치 바닥, '벽돌굼벵이'!? 

본격 예지력 하강 레벨업 판타지!",https://page.kakao.com/home?seriesId=56385442,https://dn-img-page.kakao.com/download/resource?kid=b4RRQK/hyQ9K4Oxx4/V0g6MVrgha0RsTv49ZO7B0&filename=th2,카카오페이지,"['벽돌', '굼벵이', '능력', '레벨', '마법사']"
165,아이리스 - 스마트폰을 든 레이디,"윤혜,유수완",로판,"남편은 사촌동생과 바람이 나고 가문은 송두리째 시가에 빼앗겼다.
절망에 빠져 생을 마감한 순간, 전생의 기억이 떠올랐다.
서울의 취업준비생 백연화의 삶이.

과거로 돌아온 그녀는 결심했다.

두 번 다시 그들에게 버려지지 않겠다. 이제 내가 그들을 버리리라!

그런데…….

이안은 아이리스의 눈을 지그시 응시했다.
“일전에 제가 했던 말을 기억하십니까?”
“의뢰비는 다른 것으로 받으시겠다는 말씀 말인가요?”
“예. 지금 받고 싶군요.”
아이리스는 가진 게 없는 사람이었다.
다른 귀족 자제처럼 든든한 부모가 있는 것도 아니고, 돈이 많지도 않았다.
그런 자신에게 무얼 받겠다는 말일까.
아이리스가 깜빡였다.
그가 빙그레 웃으며 말했다.
“나랑 연애하자.”

선황의 장자, 제국 최고의 미남, 완벽한 남편감으로 손꼽히는 발렌시아가 공작이 왜 내게?!
복수를 위한 동아줄이 날 잡아달라고 살랑거린다.


*********************

로판 화제작 유수완 작가님의 <아이리스 - 스마트폰을 든 레이디> 본격 웹툰화!
아이리스의 통쾌한 복수극, 공작과의 설레는 연애를 웹툰으로 만나 보세요!

*********************",https://page.kakao.com/home?seriesId=50914200,https://dn-img-page.kakao.com/download/resource?kid=cmWpRr/hyQ9UGFRzj/8ne4eQJZ4e9jj9R4hvX1Lk&filename=th2,카카오페이지,"['남편', '복수', '공작', '연애', '달라']"
166,열세 번째 밤,시리얼,로맨스,"500년의 역사를 가진 나라, 란 제국. 건국 당시 황제를 도와 기틀을 마련한 4대 가문 중 주 가문의 딸이지만 태어나자마자 버림받아 빈민가에서 자라난 삵. 정신이 온전치 못한 노인의 첩으로 팔려 갈 위기에 처한 삵 앞에 삵과 똑같이 생긴 귀족 아가씨가 쌍둥이 언니라며 나타난다. 생명이 꺼져가는 희연은 19년 만에 만난 쌍둥이 동생, 삵에게 자신의 대역을 부탁하는데….",https://page.kakao.com/home?seriesId=53648484,https://dn-img-page.kakao.com/download/resource?kid=cSqB6E/hy41GIaLkB/YAaKZUzWjTRtjhWmmhWZJK&filename=th2,카카오페이지,"['쌍둥이', '건국', '가문', '기틀', '나라']"
167,선무제존,침류,액션무협,"정양종 외문 제자 강진성은 임무 중 단전이 파열되고 만다.
종문을 위해 목숨을 바쳤건만 돌아오는 건 격려가 아닌 폐물 취급에 그는 제 발로 종문을 박차고 나가게 되는데...

한순간에 비참한 신세가 되어버린 강진성은 우연히 진화(眞火)를 손에 넣게 되고,
그 덕에 순식간에 내력을 회복하게 된 그는 정양종의 적대 종문인 항악종에 입문한다.

과연 강진성은 과거의 설욕을 핏빛 복수로 갚을 수 있을 것인가!",https://page.kakao.com/home?seriesId=56029598,https://dn-img-page.kakao.com/download/resource?kid=d0TkF2/hyF22vQ6YJ/FECM2V1Ics1LcevuMrYKNk&filename=th2,카카오페이지,"['강진성', '내력', '격려', '목숨', '순식간']"
168,너와 사는 오늘,"우지혜,두르",로맨스,"""연애하면 될 거 아냐!!""

소꿉친구인 재혁을 짝사랑하던 도희. 
그녀가 재혁과 멀어지기 위해 연애를 하기로 다짐한 그 순간 
교내에서 소문난 잘생긴 또라이 원영과 마주친다!

계속되는 원영의 장난에 자신도 모르게 설레는 나날들..
과연 도희는 파란만장한 캠퍼스에서 연애를 시작할 수 있을까??",https://page.kakao.com/home?seriesId=54149703,https://dn-img-page.kakao.com/download/resource?kid=o70iy/hyzcJpiD5Q/qPnYWRdkd8wjwiBzSCL4gk&filename=th2,카카오페이지,"['연애', '원영', '교내', '재혁', '지기']"
169,그 오토메 게임의 배드엔딩,"첨지,청원,금눈새",로판,"오토메 게임 속
시한부 여주인공의 친구이자,
남주인공들에게 퇴치 당하는 악역,
'에밀리아'에 빙의했다. 

하지만 상관없다.
여주인공 '오필리아'는
내게 친구이자, 가족, 세계 그 자체였으니까.

""모두 날 잊어도 너는 나를 잊으면 안 돼.""

그녀가 죽은 늦봄,
나는 후작가를 떠났다. 

…그런데, 어째 주변의 반응이 좀 이상하다. 

""후작가를 나가면 사는 게 쉽지 않을 텐데요.""
""제가 당신의 카발리에가 되겠습니다.""
""가지 마라, 에밀리아. 후작가로 돌아와다오.""

다들 왜 이래?
오필리아를 사랑했던 사람들이 
내게 다정히 굴 리 없을 텐데...?

주인공이 사라진 후 남겨진 사람들의 이야기 
<그 오토메 게임의 배드엔딩>",https://page.kakao.com/home?seriesId=57923995,https://dn-img-page.kakao.com/download/resource?kid=oqNJl/hzhOeS9tPr/JSLz5zJLK5bhkf2VCZNhq0&filename=th2,카카오페이지,"['리아', '주인공', '친구', '이자', '게임']"
170,여우신랑,김유자,드라마,"시골 할머니 집에 맡겨진 지구슬과 지구원.
할머니에게 여우각시 얘기를 들은 구슬이는 호기심에 여우를 찾아 산으로 간다.
그곳에서 여우가 아닌 또래 남자애 선유현을 마주치고 둘은 친구가 된다.

그러던 어느 날 구슬이는 산에서 알 수 없는 목소리를 듣고, 기이한 눈동자를 발견한다.
그 후 구슬이는 1년 간 기억을 잃고 유현이는 실종된다.

8년 후, 고등학생이 된 구슬이의 앞에 유현이가 나타나지만 태도는 차가운데... 
이윽고 여우와 지독하게 얽혀있다는 사실을 알게 된 구슬!

구슬이는 잃어버린 기억을 찾고, 여우와 얽힌 유현이를 구할 수 있을까?
본격 여주 활약 판타지극! <여우신랑>",https://page.kakao.com/home?seriesId=58421773,https://dn-img-page.kakao.com/download/resource?kid=wu2lt/hzhOdUlMZR/QYDG8wVV6s3tKkWcHwJoc1&filename=th2,카카오페이지,"['여우', '구슬', '유현', '드라마', '지구']"
171,마녀를 지켜라,"이목,야청,카린,판다파워애니메이션",소년,"이공계 출신 직장인 정현은 과도한 업무로 돌연사하며, 

다른 세계로 이동하게 된다.

그 세계에서 정현은 '로랜드 윔블던'이라는 왕자로 불리게 되고, 

사형을 앞둔 ‘안나’라는 마녀를 구해내는데…


로랜드가 된 정현,

그는 과연 치열한 왕위 쟁탈전에서 살아남을 수 있을까?",https://page.kakao.com/home?seriesId=54128129,https://dn-img-page.kakao.com/download/resource?kid=bWWTsq/hyzcJQvWVs/QCObfKv32mIdTTYH4leKP0&filename=th2,카카오페이지,"['세계', '정현', '왕위', '구해', '랜드']"
